#age,6 (day),,,,,,,
#development stage,seedling,,,,,,,
#ecotype,Col-0,,,,,,,
#compound,,,1 micromolar indole-3-acetic acid,1 micromolar indole-3-acetic acid,none,1 micromolar indole-3-acetic acid,none,none
Gene ID,Gene Name,DesignElementAccession,Hybridization6,Hybridization4,Hybridization2,Hybridization5,Hybridization3,Hybridization1
AT1G76760,ATY1,259868_at,8.056807137,8.06619271,7.845020011,7.958312874,7.963979232,7.705655193
AT1G76770,,259869_at,3.735072925,3.755713559,3.769569183,3.687965162,3.742014059,3.869939435
AT1G76780,,259870_at,3.306734665,3.143326193,3.361076434,3.420854187,3.129210295,3.23322073
AT1G76790,IGMT5,259878_at,6.817994448,7.343602243,7.177314801,7.281603839,7.368325232,7.326529693
AT1G76800,,259871_at,6.777850736,7.154731648,6.95957165,6.724324713,6.771905331,6.459974281
AT1G76810,,259872_at,9.09931924,8.692833763,9.287924515,9.05074644,9.059485234,9.063234725
AT1G76820,,259881_at,6.613804975,6.679939127,6.32858233,6.148690938,6.54885129,6.611091265
AT1G76850,SEC5A,256329_at,10.08472343,9.885454331,10.17979243,10.1458878,10.14012095,10.41190951
AT1G76860,LSM3B,256333_at,9.384848008,9.337989861,9.231256227,9.132299879,9.204140977,8.660255213
AT1G76870,,256330_at,5.006270287,4.926592041,4.952218382,4.964390864,4.847329595,4.70903933
AT1G76880,,256331_at,7.109262612,7.199386839,7.32193945,7.125199027,7.403342988,7.547826977
AT1G76890,GT-2,256332_at,9.625388916,8.713302122,9.364507016,8.815474159,9.716054682,9.517713902
AT1G76900,TULP1,264952_at,9.944107307,9.916261079,10.198052,9.795502922,9.975243994,9.961252041
AT1G76910,,264943_at,5.083356657,5.006932889,5.017839997,5.013439107,5.064542325,5.054545356
AT1G76920,SKIP15,264955_at,11.06940015,10.67420775,10.97584363,10.7798767,10.8570056,10.83434747
AT1G76930,ATEXT4,264960_at,9.593041453,9.406743716,9.409482632,9.367159534,9.590357248,9.780745253
AT1G76940,NSRA,264944_at,8.660554973,8.710758288,8.665649721,8.638671992,8.585176953,8.464014706
AT1G76950,PRAF1,264961_at,8.54827754,8.416614142,8.189786938,8.545588682,8.313733696,8.348809191
AT1G76960,,264958_at,3.793187825,3.870453076,3.675577634,3.937717751,3.78435611,4.032312827
AT1G76970,TOL4,264951_at,7.919350014,8.300601434,8.396879928,8.249182565,8.201268133,8.446555123
AT1G76990,ACR3,264956_at,11.46548888,11.44523919,11.75324974,11.3631796,11.68427867,11.69652091
AT1G77000,SKP2B,264957_at,9.91288645,9.869175834,9.734839863,9.837246931,9.73201441,9.67786432
AT1G77010,PCMP-E5,264946_at,4.374357313,4.460351967,4.314151022,4.41703947,4.228003362,4.247262775
AT1G77020,,264947_at,7.575122488,7.382088367,7.601487753,7.354088147,7.806308429,7.431537345
AT1G77030,RH29,264948_at,6.807406807,6.786003957,6.957821947,6.931721728,6.72539374,6.372126906
AT1G77060,,264954_at,8.234804943,8.357072426,8.435158897,8.369397749,8.279265864,8.624867918
AT1G77080,MAF1,264945_at,7.663353374,7.924254271,7.875241992,7.475622961,7.834223141,7.306859174
AT1G77080,MAF1,264949_at,5.592211138,5.425173287,5.55554807,5.319933647,5.66438742,5.474220314
AT1G77090,PPD4,264959_at,7.980114819,8.091915531,7.970618282,8.006206882,8.192932096,7.853423338
AT1G77110,PIN6,264962_at,6.829509522,6.389774202,6.663538051,6.507167136,6.452747474,6.329896361
AT1G77120,ADH1,264953_at,9.128013021,8.545565218,8.331282602,8.39321506,8.192448062,8.452084345
AT1G77130,GUX3,264476_at,8.266035886,7.908268692,8.132992727,7.99902768,8.187117318,8.373347724
AT1G77140,VPS45,264487_at,7.559554652,7.770916664,7.760300663,7.54304822,7.678377567,7.734794708
AT1G77180,SKIP,264486_at,11.79913568,11.47723288,11.80501326,11.43854823,11.75915235,11.82699235
AT1G77200,ERF037,264481_at,6.121923644,5.897468484,6.098482449,6.069752733,5.91267866,6.060556932
AT1G77210,STP14,264482_at,11.86789386,11.93089289,11.76365332,11.84435737,11.71816138,11.5202729
AT1G77220,,264485_at,8.041520851,8.145401878,8.404136537,8.372342224,8.311726053,8.322196293
AT1G77230,,264483_at,6.732072652,7.253509785,7.401057933,7.134278733,7.00338577,7.213655028
AT1G77240,AEE4,264477_at,4.7703303,4.593684758,5.040682576,5.119093716,4.542683422,5.058713807
AT1G77250,,257420_at,7.224284941,7.222606493,7.287008016,7.350723115,7.401665368,7.25361224
AT1G77260,,264484_at,8.632556305,8.707847918,8.573279126,8.832064234,8.56748077,8.460822162
AT1G77270,,264478_at,3.950377786,4.083253776,4.119757992,3.921017208,4.146993165,4.2433282
AT1G77280,,264479_at,8.761278961,8.559157638,6.967773183,8.600761733,7.086365451,7.026308565
AT1G77300,EFS,264480_at,7.742745727,8.070494735,8.099755357,7.876026713,8.042690083,8.103790875
AT1G77310,,246413_at,5.629203935,5.842766526,5.719724289,5.944219372,5.980764237,5.8657179
AT1G77330,,246390_at,11.14857972,10.98525515,10.77228443,10.82487136,10.90948287,10.87101649
AT1G77340,,246414_at,3.653087757,3.742570435,3.740291915,3.810003669,3.671103821,3.810316204
AT1G77350,,246391_at,9.920538424,10.06956187,9.860582588,9.968804797,9.906897621,9.771444666
AT1G77360,,246383_at,6.367057771,6.245308784,6.402284243,6.340173651,6.161170568,6.041044061
AT1G77370,,246384_at,10.69674383,10.65566707,10.50632596,10.4989919,10.61956727,9.670978712
AT1G77380,AAP3,246389_at,9.5481961,9.840109065,9.509721092,9.773488041,9.677812276,9.641428349
AT1G77390,CYCA1-2,246385_at,5.112925649,5.311156845,5.119662761,5.09161571,5.055177083,5.369787478
AT1G77400,,246387_at,5.562958825,6.091944352,5.880564895,5.914398665,5.985206673,5.934537763
AT1G77405,,246388_at,4.895179581,4.847187333,4.792660967,4.914977487,4.519936018,4.711942316
AT1G77410,BGAL16,246386_at,5.391285079,5.474307595,5.697806069,5.35246891,5.526276708,5.623849763
AT1G77420,,259708_at,8.27317435,8.441917741,8.071276244,8.336265742,8.582864379,8.465321647
AT1G77440,PBC2,259712_at,9.73877212,9.710776482,9.790450863,9.847673864,9.602146611,9.909151418
AT1G77450,NAC032,259705_at,7.9469657,7.83356128,8.138632492,8.020680004,8.05440447,8.02416943
AT1G77460,CSI3,259731_at,8.345668488,8.185495596,8.345681339,8.439866215,8.362571417,8.665780668
AT1G77470,RFC5,259732_at,8.754834948,8.986368702,8.829856632,8.864630196,8.70279343,8.881374449
AT1G77480,,259733_at,8.382242325,8.105232355,8.478188238,8.35254238,8.651327901,8.297704281
AT1G77490,APXT,259707_at,9.315224026,9.094514919,9.251847455,9.341007407,9.267510201,9.560331732
AT1G77500,,259734_at,7.380162839,7.301230144,7.746915233,7.46002475,7.333137901,7.384288813
AT1G77510,PDIL1-2,259757_at,8.395665308,8.283820355,8.742050596,9.050335645,8.265983753,8.637381703
AT1G77540,,259706_at,8.425825831,8.639144986,8.128061671,8.356735462,8.534033262,8.089016193
AT1G77550,,259759_at,8.104513998,8.093145054,7.922460971,8.377534321,7.656917632,7.882057559
AT1G77570,,259711_at,4.71200633,5.101103361,4.642761764,4.861405411,4.750328888,4.644820279
AT1G77580,FPP1,259760_at,6.147890292,6.377343602,6.368187669,6.309862163,6.167489946,6.550088871
AT1G77590,LACS9,259761_at,7.452865674,7.598380937,7.524518169,7.517181668,7.487951095,7.56377398
AT1G77600,,259762_at,7.16654486,7.13980653,7.203977041,7.251522585,7.107884588,7.324758282
AT1G77610,UDP-GALT1,259713_at,8.609645484,8.942030692,8.723982826,8.962692173,8.616180828,8.688903982
AT1G77630,LYM3,259763_at,8.097763235,8.01296245,8.167322184,8.3777804,8.009633919,8.667283564
AT1G77640,ERF013,259729_at,8.240921054,8.07797379,8.170739179,7.829726181,8.105793878,7.93016368
AT1G77655,,259709_at,5.873390747,5.881922058,5.784612747,5.859205066,5.96835093,5.860866728
AT1G77660,,259730_at,5.974090929,6.239411597,6.544463939,6.172874743,5.704579681,5.765189964
AT1G77670,,259710_at,8.284891935,8.644208375,8.195278813,8.665380647,8.251102711,8.228617235
AT1G77680,SOV,259704_at,8.264851495,8.219163203,8.381243818,8.302796129,8.408621301,8.362214308
AT1G77690,LAX3,259680_at,10.55716305,10.60647968,9.482470991,10.72427772,9.377705062,9.299307098
AT1G77700,,259674_at,5.570769421,6.166210444,5.647003357,5.685915478,5.825772963,5.72736836
AT1G77710,,259675_at,10.8096825,10.64614987,10.67762987,10.61156835,10.73354491,10.30771757
AT1G77720,PPK1,259679_at,6.420416735,6.11888167,6.378678658,6.484089144,6.373319739,6.468258007
AT1G77730,,259676_at,4.767763452,4.726971947,4.617499759,4.493096528,4.720647553,4.89141612
AT1G77740,PIP5K2,259677_at,7.774443564,7.520122566,7.944332231,7.169761132,7.723612264,7.802145232
AT1G77750,RPS13,259678_at,8.037794866,8.023769906,7.887329294,8.001913775,7.96402709,7.874017535
AT1G77760,NIA1,259681_at,11.68815141,10.81933924,10.92053738,11.18948062,10.94483571,10.95114786
AT1G77770,,259701_at,8.020871538,8.214815328,8.133946326,8.076343104,8.003737602,8.174522197
AT1G77780,,259702_at,4.365717859,4.301448364,4.321650819,4.620860015,4.260811809,4.660364321
AT1G77790,,259703_at,3.801385082,3.916908435,3.722588079,3.764555825,3.692424123,3.931305498
AT1G77800,,259673_at,8.375073468,8.377771193,8.410760768,8.514042783,8.372626651,8.556923911
AT1G77810,,262188_at,7.43737575,7.538216837,6.957095135,7.543268781,7.250649765,6.888392667
AT1G77830,,262192_at,4.779660254,5.008974327,4.689811127,4.949730022,4.823681432,4.739659271
AT1G77840,,262193_at,10.16210009,10.01777587,9.908338762,10.1165218,9.678800099,10.07750966
AT1G77850,ARF17,262136_at,6.727558292,7.027962279,6.984237461,6.96908532,6.852868922,7.073630448
AT1G77860,KOM,262178_at,5.506619655,5.718266885,5.638262777,5.665853151,5.701975857,5.840329234
AT1G77870,MUB5,262196_at,4.419585845,3.976841372,4.23351483,4.530601115,3.989424981,4.074739795
AT1G77890,,262183_at,7.776337383,8.129241318,8.155912006,8.209903326,8.108507955,8.17449234
AT1G77920,TGA7,262137_at,7.693263524,7.480346901,8.025429135,7.499680429,8.178807201,8.039961983
AT1G77930,,262194_at,8.942530636,8.907128752,9.006172635,8.95033907,8.974956745,8.694539058
AT1G77940,RPL30B,262163_at,11.49982451,11.07861068,11.38078462,11.25140886,11.12952478,11.47926037
AT1G77950,AGL67,262185_at,3.992114491,3.926054842,3.733946166,3.822922129,3.88923186,3.862930282
AT1G77960,,262186_at,5.258416345,5.138329403,5.142276708,5.192435572,5.43940211,5.259882282
AT1G77960,,262187_at,5.393164763,5.530920356,5.380513009,5.461938784,5.252676964,5.293544001
AT1G77980,AGL66,262179_at,4.253784221,4.357247181,4.012297451,4.196252928,4.370732779,4.623541553
AT1G77990,SULTR2;2,262134_at,7.007946834,7.211668096,7.515427053,6.57557002,7.338451783,7.118273457
AT1G78000,SULTR1;2,262133_at,10.79402144,10.55249723,10.18371985,10.65556039,10.57165932,10.75339273
AT1G78010,,262189_at,8.578362669,8.51767887,8.661851348,8.356408636,8.799698999,8.612553699
AT1G78020,,262162_at,9.140399138,9.578332322,9.665389709,9.244706094,9.652434346,9.564534751
AT1G78030,,262190_at,4.121315838,3.97077411,3.886412519,4.02928632,3.793166843,3.874663681
AT1G78040,,262195_at,13.32451773,13.42609794,13.3017278,13.21756965,13.39259687,13.23586835
AT1G78050,PGM,262180_at,6.358497925,6.577001633,6.527074179,6.628459957,6.644016033,6.574893148
AT1G78060,BXL7,262181_at,8.079605357,8.219206981,8.261630496,8.260477439,8.171287358,8.536546095
AT1G78070,,262164_at,5.548610013,5.04823648,5.504967511,5.489622661,5.12676004,5.418869855
AT1G78080,RAP2-4,262135_at,10.90030653,10.67924237,11.12600921,10.73427174,11.14636944,11.00712664
AT1G78090,TPPB,260059_at,5.712204604,5.911321114,6.200307794,5.949724849,6.420552762,6.47751491
AT1G78100,,260058_at,11.6907174,11.40015273,8.78588596,11.34274839,8.741897912,8.891290111
AT1G78110,,257502_at,6.739241176,6.185359843,6.480128772,6.572661369,6.703007815,6.465708965
AT1G78120,TPR12,260053_at,7.426192835,7.608683621,6.901168186,7.459207317,6.628496579,7.172399268
AT1G78130,UNE2,260054_at,8.012088646,8.206972144,8.249567233,7.909118503,8.176955714,8.18900457
AT1G78140,,260056_at,10.08701329,9.552387359,9.990015706,9.73918497,9.935723823,10.25222237
AT1G78150,,260055_at,10.78493106,10.63563693,10.84348763,10.65134167,10.9456024,10.79566371
AT1G78160,APUM7,260080_at,4.352289848,4.168114918,4.159882443,4.065506319,4.377846319,4.450621922
AT1G78170,,260081_at,7.740372691,7.665083731,8.194813974,7.686874353,8.157661567,8.139680078
AT1G78180,,260082_at,7.470853208,8.027860985,7.722278157,7.914590577,7.808001162,7.974134824
AT1G78200,,260057_at,7.871469406,7.807940954,7.823807999,7.599142548,7.804322611,7.286100632
AT1G78210,,260051_at,7.813889584,7.592301867,8.153244933,7.643626072,7.601845912,7.964738177
AT1G78220,GF14 PI,260052_at,3.873400899,4.022302407,3.925532794,3.986970936,3.678566261,3.879924753
AT1G78240,QUA2,260800_at,10.82265764,10.75948061,10.98122732,10.92884951,10.8161304,10.95322905
AT1G78260,,260806_at,8.219167889,7.484150149,8.468321402,7.936686369,8.173780388,8.837029717
AT1G78270,UGT85A4,260799_at,8.37610764,8.290309717,8.448476296,8.317034278,8.592758295,8.475219968
AT1G78280,,260798_at,8.922074555,8.907407709,9.094682726,8.862496419,8.959139522,8.877302395
AT1G78290,SRK2C,260774_at,9.839066091,9.848206945,9.587272805,9.724294304,9.765862344,9.928567846
AT1G78300,GRF2,260775_at,10.64308102,10.87165892,10.83239452,10.85629657,10.78270622,11.26798954
AT1G78310,VQ9,260807_at,9.460398609,9.646296333,9.762181438,9.796806299,9.556442621,10.03161517
AT1G78320,GSTU23,260805_at,4.951150078,4.732666678,4.911191524,4.761831116,4.98175007,4.755864054
AT1G78340,GSTU22,260803_at,8.778519675,7.668778957,8.152140391,8.746975331,8.324160897,7.879757073
AT1G78360,ATGSTU21,260796_at,4.59564117,4.437300405,4.560292331,4.643647984,4.497799363,4.505678754
AT1G78370,GSTU20,260745_at,5.832011815,5.978137695,6.425500461,6.383881443,5.953762424,6.076746411
AT1G78380,GSTU19,260746_at,11.92038482,11.61471727,11.81242959,11.83047067,11.73364267,11.61816502
AT1G78390,NCED9,260797_at,4.537351302,4.414656493,4.36017322,4.072374863,4.282086016,4.313064341
AT1G78400,,260802_at,4.097805131,3.993606037,4.050659362,3.95664382,3.91419255,3.995019938
AT1G78410,VQ10,260804_at,4.459459593,4.655683675,5.916896974,5.08853262,5.02675986,5.112655861
AT1G78420,,260747_at,10.01068594,10.03445255,9.839621526,10.00809489,9.746034822,9.902058328
AT1G78430,ICR4,260801_at,5.667535519,5.676580449,5.351173392,5.666259355,5.319933647,5.294791663
AT1G78440,GA2OX1,260773_at,4.144413872,4.111246948,4.132888864,4.149300664,4.029883381,3.969645787
AT1G78450,,263133_at,5.82323811,5.57864364,6.125048475,5.496994547,5.938496597,6.045897042
AT1G78460,,263126_at,11.0101809,10.83650429,11.18556451,10.91021145,11.22028917,11.04470466
AT1G78470,,263125_at,4.278774229,4.290689154,4.005467051,4.236145629,4.262285725,4.47521683
AT1G78480,,263124_at,5.869776759,5.81006768,5.987424959,5.745861301,6.086548557,5.457703403
AT1G78490,CYP708A3,263120_at,7.562338434,7.435226702,7.456525368,7.693342282,7.645918529,7.520183998
AT1G78500,PEN6,263123_at,4.063378595,4.199531998,3.991452554,4.060425548,4.169053313,4.043876384
AT1G78510,SPS1,263122_at,7.455353736,7.346939097,7.489777042,7.431739046,7.616112738,7.310270746
AT1G78530,,263121_at,4.704652905,4.419212116,4.629192842,4.830394016,4.40943083,4.450621922
AT1G78550,,263135_at,7.999905216,7.923699336,7.900338865,7.588731835,8.15623244,7.432569009
AT1G78560,BASS1,263132_at,8.900820507,8.95446643,8.928606131,8.899406109,8.847477821,8.810090446
AT1G78570,RHM1,263134_at,9.055251955,9.262725601,8.94240476,9.345317302,8.899017202,8.848541018
AT1G78580,TPS1,263136_at,6.309771937,6.690382405,6.735092345,6.566787956,6.51848784,7.149554188
AT1G78600,LZF1,263128_at,9.146275464,8.777673389,9.266025554,9.080656435,9.186836097,9.169828578
AT1G78610,MSL6,263127_at,7.238995833,7.363600676,7.237031756,7.372584131,7.136081744,7.096353587
AT1G78620,,263129_at,9.28334081,9.279602736,9.286211351,9.409219453,9.208734037,9.315027069
AT1G78630,RPL13,263131_at,11.0325063,11.32126155,11.14768455,11.28427295,11.31763721,11.32051542
AT1G78650,POLD3,263130_at,6.196596484,6.09502057,6.463312565,6.471759783,6.389607022,5.923085111
AT1G78660,GGH1,263137_at,9.770266035,8.964231195,8.90932148,9.318241682,9.257112727,9.52859758
AT1G78670,GGH3,264300_at,10.56772124,10.46175126,10.67954981,10.54933555,10.70854539,10.61844294
AT1G78680,GGH2,264250_at,9.061066016,8.926618254,9.288810821,8.949370139,9.350206913,9.409656613
AT1G78690,,264298_at,7.663721339,8.054175086,7.926927014,8.059582102,7.795052779,8.096825346
AT1G78710,TBL42,264297_at,5.377660583,5.495141586,5.383199118,5.334462996,5.274080152,5.343595848
AT1G78720,,264296_at,5.991348299,6.2390624,5.886452986,6.28997733,6.018406063,6.180691228
AT1G78740,,264295_at,5.215769696,5.233860639,4.818895303,5.103484173,5.015153807,4.97429697
AT1G78750,,264294_at,5.366179064,5.545833409,5.725521632,5.532906765,5.645479709,5.842345909
AT1G78770,APC6,264293_at,6.40220046,6.601716338,6.426720918,6.562892502,6.271018717,6.563241088
AT1G78780,,264301_at,7.740617695,7.824775841,8.255711348,7.878649928,8.056344581,7.769811883
AT1G78790,MHF2,264292_at,7.019052778,7.123631549,7.199223229,7.245055114,7.368325232,6.965018426
AT1G78800,,264291_at,8.006817368,8.210294079,8.255638773,8.093630121,8.170071484,8.083098632
AT1G78810,,264290_at,6.896741709,6.768256461,7.017725753,7.091962675,7.121089519,6.924393611
AT1G78815,LSH7,264305_at,3.861603498,4.188954961,4.178288815,4.113303625,4.108877773,4.1609247
AT1G78840,,257424_at,4.425769044,4.645484515,4.380116826,4.507281231,4.612986767,4.264304136
AT1G78890,,264306_at,9.885169983,9.966044479,9.94357116,10.01809449,9.904445285,10.38097713
AT1G78895,RTNLB22,264304_at,9.983628922,10.11598161,10.10056143,10.08094878,10.05416913,9.929101504
AT1G78900,VHA-A,264302_at,11.76272269,11.84614062,11.63948378,11.80393325,11.73191712,11.8613189
AT1G78920,AVPL1,264249_at,9.945719971,10.09756621,10.21981902,10.09761649,10.03408757,10.1088298
AT1G78930,,264142_at,6.97567868,7.02818256,6.735350909,7.214678626,7.014134132,6.775251312
AT1G78940,,264139_at,4.056150659,4.035071344,4.15798214,4.090582459,4.022900692,4.115570494
AT1G78950,,264138_at,4.289371998,4.843837756,4.780112882,4.739887386,4.466875024,4.66415217
AT1G78960,LUP2,264137_at,7.64281663,7.503467275,7.833045095,7.447770753,7.676205011,7.69563702
AT1G78970,LUP1,264100_at,8.267352783,8.068778217,7.68012769,8.095277265,7.195199811,7.658981269
AT1G78980,SRF5,264136_at,4.880788381,5.360842232,4.937301116,4.669992821,5.08780928,5.081845318
AT1G78990,,257428_at,4.423806389,4.981860232,4.411184332,4.425573816,4.802340939,4.793128225
AT1G79000,HAC1,264101_at,9.919218504,9.906446755,10.07829421,9.988552441,9.917555275,9.856541627
AT1G79030,,264135_at,7.125702218,7.152554108,6.999484674,6.983361904,6.933348079,6.770455121
AT1G79040,PSBR,264092_at,12.94307267,12.99634684,13.13599765,13.02222824,13.08265151,12.84388086
AT1G79050,RECA,264099_at,9.075308179,9.162660488,9.122092176,9.083546925,9.082930191,9.195324018
AT1G79060,,257427_at,6.413487116,6.542281445,6.867984781,6.468928841,6.582672432,6.818043234
AT1G79070,,264134_at,7.544804079,7.518190359,7.543113672,7.531454181,7.695085945,7.629665526
AT1G79080,,264133_at,6.567118975,6.415470698,6.766465682,6.702599829,6.584981435,6.717730418
AT1G79090,,264141_at,9.150745443,9.36516649,9.351665462,9.423130998,9.287713046,9.324603724
AT1G79100,,264132_at,3.869103918,4.035496367,3.767976629,3.822389335,3.827949195,3.725527607
AT1G79110,BRG2,264091_at,5.103233648,5.376950476,5.289374276,5.638714911,5.254675359,5.588797823
AT1G79150,,264118_at,7.589120193,7.829348382,7.634700512,8.092036175,7.459706982,7.565189206
AT1G79150,,264131_at,8.436007393,8.198670494,8.346415253,8.76371604,8.028540605,8.299723514
AT1G79160,,264130_at,8.557338656,8.090644829,8.468064149,8.231419182,8.46626117,7.968395945
AT1G79170,,264129_at,4.101480102,4.01041492,3.975075848,3.851558928,3.935990956,4.288438457
